dataResourceUid,dataResourceName,images,dcterms:modified,dcterms:language,dcterms:license,rightsHolder,dcterms:accessRights,dcterms:bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedMedia,associatedReferences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,associatedOccurrences,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,raw_scientificName,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,measurementDeterminedDate,recordedByID,identifiedByID,videos,species,subfamily,eventType,measurementRemarks,measurementValue,relationshipRemarks,superfamily,relationshipOfResource,measurementMethod,identifier,provenance,sounds,recordID,rights,source,measurementID,measurementType,measurementUnit,measurementDeterminedBy,measurementAccuracy,degreeOfEstablishment,relatedResourceID,images,dcterms:type
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,9072175,9072175,,Louise Durkin,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2019-04-17T00:00:00Z,,107,107,2019,4,17,,,Camera - Surveillance/Remote,,,,,,1086310,,,,,,Australia,AU,Victoria,,,163B Upper Goulburn SF_Black River Rd,,,,,,,,,,,,-37.5575,146.47437,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,48d66368-251c-40d7-9b82-e030b7232283,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10134639,10134639,,Benjamin Wagner,1,,,,,,,,PRESENT,,,,,,,,,,c3b235e8-1ddf-49ec-9d26-974861b21e72,,,,,,,2019-11-19T00:00:00Z,,323,323,2019,11,19,,,Camera - Surveillance/Remote,,,,,,1213809,,,,,,Australia,AU,Victoria,,,"Duskendale Radford Rd, Noojee",,,,,,,,,,,,-37.7727,145.94492,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,9aaaba01-4e4e-4bae-ab91-1f543355380f,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6870766,6870766,,Jenny Nelson,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2015-01-14T00:00:00Z,,14,14,2015,1,14,,,Camera - Surveillance/Remote,,,,,,716443,,,,,,Australia,AU,Victoria,,,"Burns1_camera1 Burns Rd, 3.2km SE of Warburton",,,,,,,,,,,,-37.781,145.71681,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,8a31835f-479a-42f7-95c4-9492595abca6,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2024-02-16,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,13068045,13068045,,Jemma Cripps,2,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2018-11-07T00:00:00Z,,311,311,2018,11,7,,,Camera - Thermal imaging,,,,,,2357837,,,,,,Australia,AU,Victoria,,,287-519-0011 Rubicon SF_Royston Road,,,,,,,,,,,,-37.45846,145.90416,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,ee98be5d-dd3b-43c6-a2ae-72ee421661eb,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10517067,10517067,,Sabrina Trocini,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2020-05-28T00:00:00Z,,149,149,2020,5,28,,,Camera - Surveillance/Remote,,,,,,1331480,,,,,,Australia,AU,Victoria,,,"483-501-0026 South Face Rd, Buddy Extension Tk, Tanjil",,,,,,,,,,,,-37.87049,146.25502,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,6533f70c-a36e-47c0-ada4-c5f92da510fd,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,5352117,5352117,,Not Supplied,4,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1989-11-18T00:00:00Z,,322,322,1989,11,18,,,Stag watching,,,,,,579324,,,,,,Australia,AU,Victoria,,,NEW TURKEY SPUR TRACK 1KM EAST OF FEDERAL RD,,770.0,770.0,,,,,,,,,-37.81665,145.87819,EPSG:4326,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,ed0084e7-0c6a-4a5f-88da-36a5297d42e9,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10149683,10149683,,Joanne Isaac,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2019-12-14T00:00:00Z,,348,348,2019,12,14,,,Camera - Surveillance/Remote,,,,,,1217401,,,,,,Australia,AU,Victoria,,,"Fitzie's Hat Blacksands Road, Powelltown",,,,,,,,,,,,-37.81969,145.77029,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,41d84cb4-e54b-4266-a4db-da074423601b,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,3911674,3911674,,David Millege,2,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1990-11-27T00:00:00Z,,331,331,1990,11,27,,,General observations,,,,,,504462,,,,,,Australia,AU,Victoria,,,O'Shannassy Catchment: Warburton,,720.0,720.0,,,,,,,,,-37.66428,145.78185,EPSG:4326,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,8ffd1a43-e30f-4601-80ed-b2dd03175ad4,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,8261923,8261923,,Dan Harley,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2016-03-20T00:00:00Z,,80,80,2016,3,20,,,Nest box,,,,,,833409,,,,,,Australia,AU,Victoria,,,SNCK 16-4 Snobs Creek,,,,,,,,,,,,-37.38341,145.92825,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,6ea5870e-3373-49be-b568-182d3e85f96d,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,8436810,8436810,,Contributor Timber Harvesting Unit,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2016-10-05T00:00:00Z,,279,279,2016,10,5,,,Spotlighting,,,,,,840760,,,,,,Australia,AU,Victoria,,,"DELWP case reference 2016-0090 297-530-0001, 297-532-0001, Yea Link Rd, Toolangi SF",,,,,,,,,,,,-37.52268,145.51124,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,10cf1559-6e38-48d7-899b-e639f94cac0b,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4063216,4063216,,Ryan Incol,,,,,,,,,PRESENT,,,,,,,,,,8f55e847-e70f-4f18-9735-be5747bc9584,,,,,,,1998-02-19T00:00:00Z,,50,50,1998,2,19,,,Timed area stag watch,,,,,,504842,,,,,,Australia,AU,Victoria,,,Kalatha Rd: 1.4km W of Murrindindi Rd,,,,,,,,,,,,-37.46075,145.55677,EPSG:4326,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,1f1ae2cd-336c-4e2b-bea1-b3f5f3e84c0e,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2023-06-18,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,12558647,12558647,,Dylan Lees,1,,,,,,,,PRESENT,,,,,,,,,,0cf8aa5e-57df-4a5f-ab3a-df5c9d5d29c1,,,,,,,2023-02-16T00:00:00Z,,47,47,2023,2,16,,,Camera - Surveillance/Remote,,,,,,2127935,,,,,,Australia,AU,Victoria,,,"307-503-0005 S of Stoney Creek Rd, W of Crotty Creek Tk, Black Range SF",,,,,,,,,,,,-37.52769,145.58824,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,82d5ebcc-67d7-4bed-ba6e-90ee43dcfe22,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,8261946,8261946,,Dan Harley,,,,,,,,,PRESENT,,,,,,,,,,5a746029-fb14-4e78-aeff-7ba92471935e,,,,,,,2016-04-17T00:00:00Z,,108,108,2016,4,17,,,Nest box,,,,,,833432,,,,,,Australia,AU,Victoria,,,"BBE17 Mt Erica, Baw Baw National Park",,,,,,,,,,,,-37.87215,146.34132,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,89fc3d61-9c7e-41b7-a9b3-4385d35db740,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10779187,10779187,,Thomas Burley,1,,,,,,,,PRESENT,,,,,,,,,,dcd93210-378e-407d-aad5-b92ca3b4092b,,,,,,,2020-06-15T00:00:00Z,,167,167,2020,6,15,,,Camera - Thermal imaging,,,,,,1349869,,,,,,Australia,AU,Victoria,,,"480-506-0001_visit 1_obs_5 Thomson Valley Rd, Thomson River Forest Reserve",,,,,,,,,,,,-37.78403,146.30327,EPSG:4326,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,fd94728c-8bbd-42a0-bb96-cbc9fda69a7a,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10314922,10314922,,Elouise Haskin,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2020-04-02T00:00:00Z,,93,93,2020,4,2,,,Camera - Surveillance/Remote,,,,,,1321265,,,,,,Australia,AU,Victoria,,,"312-512-0012 Messmate Ridge Road, Cambarville",,,,,,,,,,,,-37.53769,145.92154,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,766eb3bb-4d97-44b2-aa8c-ccb8e8400768,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10778338,10778338,,Sabrina Trocini,,,,,,,,,PRESENT,,,,,,,,,,87c93831-2195-4e50-9a36-7caf100732a1,,,,,,,2020-10-10T00:00:00Z,,284,284,2020,10,10,,,Camera - Surveillance/Remote,,,,,,1349398,,,,,,Australia,AU,Victoria,,,"289-505-0007 Rubicon SF, Barnewell Plains Rd, Eildon",,,,,,,,,,,,-37.33906,145.92799,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,82f74b75-8210-4d9c-a94c-cae38dca675f,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,9035813,9035813,,April Gloury,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2018-10-24T00:00:00Z,,297,297,2018,10,24,,,Camera - Surveillance/Remote,,,,,,1068805,,,,,,Australia,AU,Victoria,,,"Machine Royston Road, Rubicon",,,,,,,,,,,,-37.46634,145.90452,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,d8364e37-ef5a-4c70-9e30-6d3e496a0d84,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4327536,4327536,,Ken Norris,1,,,,,,,,PRESENT,,,,,,,,,,f00adde7-0dcf-4337-9106-2579b348aa0f,,,,,,,1978-10-22T00:00:00Z,,295,295,1978,10,22,,,General observations,,,,,,525006,,,,,,Australia,AU,Victoria,,,1.5 KM WSW OF ON TANJIL BREN-ERICA RD,,360.0,360.0,,,,,,,,,-37.87348,146.2263,EPSG:4326,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,06505af5-1da8-4997-8712-462f7c2fce51,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6932401,6932401,,Dan Harley,,,,,,,,,PRESENT,,,,,,,,,,81119d94-13c7-4c09-b337-722d8ca5c0f9,,,,,,,2015-03-16T00:00:00Z,,75,75,2015,3,16,,,Camera - Surveillance/Remote,,,,,,763318,,,,,,Australia,AU,Victoria,,,15 m from Ac-R10-30 Mt Ritchie,,,,,,,,,,,,-37.6317,145.76495,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,640ac861-a45e-4e05-b65a-08f50ae834d6,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,3968983,3968983,,Roger Fryer,7,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1968-01-23T00:00:00Z,,23,23,1968,1,23,,,Incidental,,,,,,507548,,,,,,Australia,AU,Victoria,,,Upper Thompson,,980.0,980.0,,,,,,,,,-37.71262,146.15659,EPSG:4326,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,8bf03ff5-9e2f-46cd-856e-380b5e53518b,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10286050,10286050,,Contributor Timber Harvesting Unit,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2019-10-21T00:00:00Z,,294,294,2019,10,21,,,Spotlighting,,,,,,1299767,,,,,,Australia,AU,Victoria,,,"DELWP Forest Report reference number 2019-0071 286-505-0029, Rubicon State Forest",,,,,,,,,,,,-37.36432,145.81907,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,8b02acf2-e13a-46d8-8a63-eff0258ffafc,,,,,,,,,,,Event
